PKTs:0, 1708904128.6923032
PKTs:0, 1708904129.6972542
PKTs:6, 1708904130.6982687
PKTs:0, 1708904131.7044032
PKTs:5, 1708904132.7063239
PKTs:0, 1708904133.7084913
PKTs:6, 1708904134.7094426
PKTs:0, 1708904135.7213335
PKTs:7, 1708904136.7223926
PKTs:0, 1708904137.7261095
PKTs:2, 1708904138.727136
PKTs:3, 1708904139.7283041
PKTs:0, 1708904140.7295353
PKTs:4, 1708904141.7342126
PKTs:0, 1708904142.736051
PKTs:6, 1708904143.737838
PKTs:0, 1708904144.7745938
PKTs:6, 1708904145.7770648
PKTs:0, 1708904146.9059744
PKTs:4, 1708904147.9071717
PKTs:0, 1708904148.9087
PKTs:2, 1708904149.9293504
PKTs:5, 1708904150.9344277
PKTs:0, 1708904151.9379392
CHANGE INTERFACE :1708904152.2440588
REPLAY:
PKTs:0, 1708904152.9417846
PKTs:0, 1708904153.9450629
PKTs:0, 1708904154.950082
PKTs:0, 1708904155.952991
REPLAY:
RESUME :1708904156.7847803
REPLAY:
PKTs:4, 1708904156.9997065
PKTs:2, 1708904158.0163224
PKTs:0, 1708904159.016689
PKTs:6, 1708904160.0200174
PKTs:0, 1708904161.028579
PKTs:5, 1708904162.045759
PKTs:0, 1708904163.047422
PKTs:3, 1708904164.0537977
PKTs:4, 1708904165.0565388
PKTs:0, 1708904166.0575423
PKTs:7, 1708904167.0608265
PKTs:0, 1708904168.061658
PKTs:7, 1708904169.0630777
PKTs:0, 1708904170.0671942
PKTs:1, 1708904171.0716107
PKTs:5, 1708904172.074865
PKTs:0, 1708904173.1005545
PKTs:5, 1708904174.1023238
PKTs:0, 1708904175.1046736
PKTs:0, 1708904176.1217988
