PKTs:0, 1702913904.262195
PKTs:0, 1702913905.347673
PKTs:0, 1702913906.3485808
PKTs:0, 1702913907.3560479
PKTs:2, 1702913908.3565903
PKTs:0, 1702913909.3582432
PKTs:0, 1702913910.3596563
PKTs:0, 1702913911.3610814
PKTs:0, 1702913912.530685
PKTs:0, 1702913913.5380268
PKTs:2, 1702913914.5397358
PKTs:0, 1702913915.5415483
PKTs:0, 1702913916.5435026
PKTs:0, 1702913917.5454197
PKTs:0, 1702913918.5494058
PKTs:1, 1702913919.550915
PKTs:0, 1702913920.553458
PKTs:0, 1702913921.5546498
PKTs:0, 1702913922.5655239
PKTs:0, 1702913923.5794916
PKTs:1, 1702913924.649069
PKTs:0, 1702913926.1668065
PKTs:0, 1702913927.1688516
PKTs:0, 1702913928.214512
PKTs:2, 1702913929.216489
PKTs:0, 1702913930.2182062
PKTs:0, 1702913931.219844
PKTs:0, 1702913932.2215242
PKTs:0, 1702913933.2233944
PKTs:0, 1702913934.2251992
PKTs:0, 1702913935.2268846
PKTs:0, 1702913936.2297823
PKTs:0, 1702913937.2324872
PKTs:0, 1702913938.2331023
PKTs:2, 1702913939.23496
PKTs:0, 1702913940.2382758
PKTs:0, 1702913941.2409015
PKTs:0, 1702913942.246302
PKTs:0, 1702913943.2513142
PKTs:1, 1702913944.2525156
PKTs:0, 1702913945.2610567
PKTs:0, 1702913946.2643325
PKTs:0, 1702913947.2689018
PKTs:0, 1702913948.2705798
PKTs:1, 1702913949.273608
PKTs:0, 1702913950.2790716
PKTs:0, 1702913951.2819085
PKTs:0, 1702913952.285109
PKTs:0, 1702913953.2870119
PKTs:2, 1702913954.2893767
PKTs:0, 1702913955.2910752
PKTs:0, 1702913956.2929888
PKTs:0, 1702913957.2967741
PKTs:0, 1702913958.298242
PKTs:0, 1702913959.2985647
PKTs:2, 1702913960.3006032
PKTs:0, 1702913961.303149
PKTs:0, 1702913962.306405
PKTs:0, 1702913963.3094294
PKTs:0, 1702913964.3105965
PKTs:2, 1702913965.312395
PKTs:0, 1702913966.3142598
PKTs:0, 1702913967.3164084
PKTs:0, 1702913968.3183556
PKTs:0, 1702913969.321201
PKTs:2, 1702913970.322387
PKTs:0, 1702913971.323345
PKTs:0, 1702913972.3275013
PKTs:0, 1702913973.3301363
PKTs:0, 1702913974.3323023
PKTs:1, 1702913975.3345575
PKTs:0, 1702913976.337348
PKTs:0, 1702913977.3409145
PKTs:0, 1702913978.3427408
PKTs:0, 1702913979.3488529
PKTs:2, 1702913980.3528721
PKTs:0, 1702913981.3687983
PKTs:0, 1702913982.4644938
PKTs:0, 1702913983.4780223
PKTs:0, 1702913984.4862306
PKTs:2, 1702913985.487877
PKTs:0, 1702913986.4951577
PKTs:0, 1702913987.4970393
PKTs:0, 1702913988.5408385
PKTs:0, 1702913989.543212
PKTs:1, 1702913990.5454912
PKTs:0, 1702913991.5488908
PKTs:0, 1702913992.554079
PKTs:0, 1702913993.5544176
PKTs:0, 1702913994.5688145
PKTs:2, 1702913995.5703099
PKTs:0, 1702913996.6053085
PKTs:0, 1702913997.6204526
PKTs:0, 1702913998.6270895
PKTs:0, 1702913999.6330633
PKTs:2, 1702914000.6353745
PKTs:0, 1702914001.6399949
PKTs:0, 1702914002.647428
PKTs:0, 1702914003.6875181
PKTs:0, 1702914004.699415
PKTs:1, 1702914005.700717
PKTs:0, 1702914006.7028303
PKTs:0, 1702914007.713526
PKTs:0, 1702914008.7148821
PKTs:0, 1702914009.7183251
PKTs:1, 1702914010.7200222
PKTs:0, 1702914011.7250206
PKTs:0, 1702914012.7313879
PKTs:0, 1702914013.7397773
PKTs:0, 1702914014.740479
PKTs:2, 1702914015.742002
PKTs:0, 1702914016.7434263
PKTs:0, 1702914017.7449114
PKTs:0, 1702914018.7458878
PKTs:0, 1702914019.7671764
PKTs:2, 1702914020.7813368
PKTs:0, 1702914021.7835512
PKTs:0, 1702914022.785413
PKTs:0, 1702914023.7893848
PKTs:0, 1702914024.79448
PKTs:1, 1702914025.7954352
PKTs:0, 1702914026.7972937
PKTs:0, 1702914027.8007352
PKTs:0, 1702914028.8015106
PKTs:0, 1702914029.8033955
PKTs:2, 1702914030.8049462
PKTs:0, 1702914031.807328
PKTs:0, 1702914032.8095186
PKTs:0, 1702914033.8113403
PKTs:0, 1702914034.8134322
PKTs:0, 1702914035.8145607
PKTs:1, 1702914036.8158498
PKTs:0, 1702914037.8175764
PKTs:0, 1702914038.826292
PKTs:0, 1702914039.8286004
PKTs:0, 1702914040.8319585
PKTs:2, 1702914041.8330472
PKTs:0, 1702914042.8352745
PKTs:0, 1702914043.839271
PKTs:0, 1702914044.857181
PKTs:0, 1702914045.858555
PKTs:2, 1702914046.8623397
PKTs:0, 1702914047.863918
PKTs:0, 1702914048.8667572
PKTs:0, 1702914049.8681955
PKTs:0, 1702914050.875141
PKTs:2, 1702914051.8792388
PKTs:0, 1702914052.8860168
PKTs:0, 1702914053.888458
