PKTs:7, 1708395194.7865517
PKTs:6, 1708395195.7872174
PKTs:7, 1708395196.7890148
PKTs:13, 1708395197.7911005
PKTs:10, 1708395198.7926474
PKTs:8, 1708395199.7933233
PKTs:9, 1708395200.7947197
PKTs:9, 1708395201.7948513
PKTs:9, 1708395202.7950673
PKTs:7, 1708395203.7960598
PKTs:8, 1708395204.7990344
PKTs:8, 1708395205.800274
PKTs:8, 1708395206.802816
PKTs:12, 1708395207.811399
PKTs:10, 1708395208.816029
PKTs:9, 1708395209.8240163
PKTs:6, 1708395210.8313482
PKTs:8, 1708395211.8323097
PKTs:7, 1708395212.8365366
PKTs:11, 1708395213.8430033
PKTs:9, 1708395214.8448994
PKTs:7, 1708395215.8528361
PKTs:8, 1708395216.853896
PKTs:6, 1708395217.8601031
PKTs:7, 1708395218.8662887
PKTs:9, 1708395219.8678625
PKTs:8, 1708395220.8750093
PKTs:8, 1708395221.8787968
PKTs:8, 1708395222.8803945
PKTs:9, 1708395223.8815806
PKTs:2, 1708395224.8848047
PKTs:0, 1708395225.886765
PKTs:0, 1708395226.9006069
PKTs:0, 1708395227.9026985
CHANGE INTERFACE :1708395228.685999
PKTs:0, 1708395228.9125097
PKTs:0, 1708395229.9138422
PKTs:0, 1708395230.9148297
PKTs:0, 1708395231.9165828
REPLAY:
PKTs:0, 1708395232.9198356
PKTs:0, 1708395233.924225
PKTs:0, 1708395234.9258928
PKTs:0, 1708395235.928142
PKTs:0, 1708395236.9330487
PKTs:0, 1708395237.9350245
PKTs:0, 1708395238.949659
PKTs:0, 1708395239.9548588
PKTs:0, 1708395240.9555871
PKTs:0, 1708395241.9628763
PKTs:0, 1708395242.9715066
PKTs:0, 1708395243.9740648
PKTs:0, 1708395244.9779649
PKTs:0, 1708395245.982385
PKTs:0, 1708395246.9903364
PKTs:0, 1708395247.9975333
PKTs:0, 1708395249.0190039
PKTs:0, 1708395250.0233052
PKTs:0, 1708395251.0282063
PKTs:0, 1708395252.0302477
PKTs:0, 1708395253.0377927
PKTs:0, 1708395254.0399725
PKTs:0, 1708395255.0525122
PKTs:0, 1708395256.0568936
PKTs:0, 1708395257.0605695
PKTs:0, 1708395258.0660706
PKTs:0, 1708395259.069894
PKTs:0, 1708395260.073111
PKTs:0, 1708395261.0799973
PKTs:0, 1708395262.08293
PKTs:0, 1708395263.0844703
PKTs:0, 1708395264.0901258
PKTs:0, 1708395265.0959334
PKTs:0, 1708395266.1009004
PKTs:0, 1708395267.1093802
PKTs:0, 1708395268.1153748
PKTs:0, 1708395269.1235578
PKTs:0, 1708395270.1293466
PKTs:0, 1708395271.1354654
PKTs:0, 1708395272.141012
PKTs:0, 1708395273.15674
PKTs:0, 1708395274.1609461
PKTs:0, 1708395275.1698446
PKTs:0, 1708395276.1837332
PKTs:0, 1708395277.1888418
PKTs:0, 1708395278.1918569
PKTs:0, 1708395279.1971607
PKTs:0, 1708395280.2008731
PKTs:0, 1708395281.2020738
PKTs:0, 1708395282.2040806
PKTs:0, 1708395283.2099016
PKTs:0, 1708395284.212874
PKTs:0, 1708395285.2168214
PKTs:0, 1708395286.2227578
PKTs:0, 1708395287.2258427
PKTs:0, 1708395288.2356298
PKTs:0, 1708395289.2460976
PKTs:0, 1708395290.2468789
PKTs:0, 1708395291.2472808
PKTs:0, 1708395292.253262
PKTs:0, 1708395293.2556736
PKTs:0, 1708395294.263562
PKTs:0, 1708395295.2682185
PKTs:0, 1708395296.2720978
PKTs:0, 1708395297.27377
PKTs:0, 1708395298.279216
PKTs:0, 1708395299.2809289
PKTs:0, 1708395300.283723
PKTs:0, 1708395301.2918591
PKTs:0, 1708395302.2965178
PKTs:0, 1708395303.3033273
PKTs:0, 1708395304.3069394
PKTs:0, 1708395305.3087595
PKTs:0, 1708395306.3172288
PKTs:0, 1708395307.3263521
PKTs:0, 1708395308.332969
PKTs:0, 1708395309.3347676
PKTs:0, 1708395310.3441007
PKTs:0, 1708395311.3480968
PKTs:0, 1708395312.3520854
PKTs:0, 1708395313.359895
PKTs:0, 1708395314.369269
PKTs:0, 1708395315.3718455
PKTs:0, 1708395316.383061
PKTs:0, 1708395317.383525
PKTs:0, 1708395318.3905041
PKTs:0, 1708395319.3923666
PKTs:0, 1708395320.397158
PKTs:0, 1708395321.4095383
PKTs:0, 1708395322.4150171
PKTs:0, 1708395323.4222682
